id,message,original,genre
6190,Where can I find this card so that I can participate in getting aid? ,Ki kote m'ap kapab jwen kat sa a poum kapab patisipe nan ed sa.,direct
6191,"MY WIFE IS BREAST FEEDING NOW SHE GOT HER BABY 31 DEC 09 ,UNTIL NOW WE NEVER GOT ANY HELP ,IT'S URGENT ","Mesi pou konsey ou ban'm sou lot manman madanm mwen nouris vrman li te akouche 31 dec 09. Fanmi an poko jwenn ed jiska prezan, sanble pa gen pou nou,",direct
6192,That which relates to the World Food Program isn't useful. It's they that are messing up the country ,Bagay ki konsne PAM paske PAM pa itil mwen anyen se menm yo menm kap fe magouy ak peyi a.,direct
6193,"THE INTERNET SITE THAT RED CROSS PUT FOR US TO USE ,WHAT IS THE NAME OF THE SITE PLEASE? ",Sit entnt ke la kwa wouj ayision mete disponib pou moun ki gen moun yo ke yo pa we a se kisa anko souple? Se ijan.,direct
6194,Thank you for your precious collaboration. ,it. Merci pour votre prcieuse collaboration.,direct
6195,Please I wanted to ask you if you take interpreters in any language. I await your response. ,Souple mwen vle mande nou eske yo pran intpret nan nenpot lang ki eziste. map tann repons nou,direct
6196,"THEY ARE SO CHEAP WITH THE RICE,HOW CAN I FEED MY 8 KIDS WITH A CUP OF RICE??? ",Distribisyon mange a ap mal fl kay me kafou yo sepa mamit yap bay yon fanmi ki gen 8 moun,direct
6197,Please supply me with some information/news now. Thanks ,Imformation sur l'actualiti pour maintenant. Merci!,direct
6198,NOTES: HOW CAN YOU HAVE SCHOOL WITHOUT A ROOM?,Quelle structure le ministere allait mettre en place aider les professeurs des ecoles prives qui sont chaums depuis le seisme dernier?,direct
6200,ALL THE AUTHORITIES OF THE COUNTRY MUST BE SUBMITTED THEIR LIVES TO GOD ,Remt jezi lavi nou!nou tout otorite peyi a!,direct
6201,Give me some information concerning Guadalupe they tell me there is a moutain that broke in guadalupe give me some information. ,Bon m yon ti enfomasyon konsnan gwadloud yo di gen volkan ki kraze gwadloup ban yon ti enfomasyon de sa,direct
6202,I would like to know national and international information. ,Mta remen konen enfomasyon ki gen o nivo nasyonal e entenasyonal.,direct
6203,"Is it true that Guadalupe have been devasted also, did a volcano erupted. please let me know. ",Eske gwadloup kraze eske gen volkan ki pase mwen vle konn si se vre,direct
6204,"Hello my compatriots, good evening. Croix des Bouquets, Rue Falaise. ","Chers compatriotes bonsoir, croixdesBouquets rue falaise",direct
6205,"Hi. I'm one of the youth of Haiti. So, be more specific pr M'ta ren. ","Hi, j'suis l'une des jeunes d'haiti. So, pr tre plus prcis m'ta ren",direct
6206,WE ARE IN CARREFOUR FEUILLES WE NEED HELP ,k-fou fey zon jezi mirak nou pa jwenn se konmsi nou pat sinistre tanpri fe yon bagay pou nou paske nou pakapab anko.,direct
6207,"And for people with expired passports, how do they start the process? ","e pou moun pasp yo ekspire, kouman yap antame posesis la.",direct
6208,we still sleep in the streets it raining ,Se Rud-Goulith mwen ak tout Zanmi m ap dormi nan lari nou bezwen yon tan t poun dormi poun delivre.,direct
6209,WE NEED HELP IN CROIX DES BOUQUETS CALL ME FOR MORE INFOS ,Nou beswen ed nan tube yon lokalite nan kwadebouk. Relem sou # sa a pou plis infomasyon /,direct
6210,WE NEED TENTSS PLEASE HELP US ,"Nan premire avenue du travail, zon Turgeau, nou bezwen tant",direct
6211,Is the City State of Haiti functioning? ,GARDY L. : Kil Inivsite Leta Dayiti ap fonksyone?,direct
6213,"Since I'mnot doing anthing, I want to work and volunteer but I cannot find any one to help. Pleae look at this. ",ske mwen pap fe anyen mwen vle travay mwen pa jwenn tanpri gade kis,direct
6215,This partis the address- Pelerin5 Rue Vericain - This area has never gotten any aid. Please send some aid. ,Plerin 5 rue vericain pa janm jouyenn okenn ed m'ap mande pou nou voye yon ti d,direct
6216,"RUELLE CANE A SUCRE IN CARREFOUR,WE NEED WATER,FOOD THANKS ","Rlle canne--sucre prolonge(carrefour) Nou bezwen Tant,dlo,manje.",direct
6219,"Ruelle Canne--Sucre Prolongue, Carrefour. We need tentes, water, food. ","Rlle canne--sucre prolonge(carrefour) Nou bezwen Tant,dlo,manje.",direct
6221,IF IN REALITY THE GOVERNMENT IS THINKING FOR (OR ABOUT) ALL THOSE PEOPLE. ,si toutbon vre leta-a ap panse pou timoun sa yo.,direct
6222,"Please, we are in the area above Leyogane called Makem or Makom. We have nothing. Please bring a small tent for the unending rain is killing us. Please I am waiting for you to help us. ","Tanpri nou nan leyogane zon anro makm nou pa gen anyen tanpri pote yon ti tant pou nou pou lapli pa fi,n touye nou tanpri map tan,n ed nou",direct
6223,Why do the people are fasting for three days? For God who is in heaven or for ba al? be cause i don't understand anything in that mess. What do we decide to do? ,Poukimoun nap ofwi jan sa a pandan twajou a?pou bonDye ki nan syal la oswa pou ba al?paske mwen pakonpwann anyen nan meli melo sa a nou deside fe a.,direct
6224,"I thank you for your messages. I have started to clean up at the spot where our house was. I found some important papers (identity papers), but without knowing ","MWEN DI NOU MESI POU MESAJ NOU YO, MWEN KOMANSE FE NETWAYAJ NAN ANPLASMAN KAY NOU TE RETE A, MWEN JWENN KEK PYES IDANTITE ENPOTAN, MEN !SAN MWEN PA KONNE",direct
6225,We are K-T-T. Thomazeau needs water and food and there is a region in Thomazeau ,Nou se K-T-T TOMAZO BEZWEN DLO AK MANJE EPI GEN YON ZON NAN TOMAZO,direct
6226,I would like to get some information on the paper that the Haitians have signed on SVP. ,Mwen ta bezwen yon ti infomatyon sou papye ayiti siyen an svp,direct
6227,"I'm a victim, can not go worship, please pray for me! ","Mwen se yn victime, mwen pa ka al nan jan tampri priye pou mwen. mwen se marie-charles cedalie",direct
6228,The region where we is Dyeg around Petion-Ville. Our means are weak for continuing to help ,N NOU YE A SE DYG ZON PETYONVIL MWAYEN NOU FB POU KONTINYE EDE M,direct
6229,"I greet you in the Diaspora. I say thank you for your message, but we have many needs--all the needs. Please help our family in the city of Jacmel. We.. ","mwen salye nou nan dyapora mwen di nou mesi pou mesaj nou an, men nou gen anpil nesesite tout bezwen yo net, tanpri ede nou nan fanmi nan vil jakmel, nou b",direct
6230,"Please, could you give me information on KROS ",S. v. p pourvez vous me donner des informatoins sur kros,direct
6231,GRAND RAVINE NEEDS WATER FOOD TENTS ,Grand-ravine a besoin de la nourriture et de l'eau.,direct
6232,"We are at Bizoton 55 and route de Carrefour. Since the events, we have taken care of ourselves. We heard that you delivered help. We have heard of four other places for help but we have never found anything yet. We are asking you to help us. ","Nou nan bizoton 55 rte de k-fou, depi evenman yo nou livre a nou menm se tande nou tande yap bay kat nan lot zon nou pa janm ko jwenn anyen, nap mande ta",direct
6233,"In the center of the Deluge, the number of non-native victims is increasing. The natives have not yet been counted (lit. take a census of the population). The food is not sufficient. ","Dans le centre de Deluge, les victimes non natives augmentent. les natives ne sont pas encore recenses. la nourriture est insuffisante.",direct
6235,The Carrefour zone of New York needs tent ,zone kafou new york bezwen tant,direct
6236,"I NEED A JOB CAN YOU HELP ME I HAVE 22 YEARS OLD I OVER WITH SCHOOL I AM THE ONLY HOPE FOR MY MOTHER ,HELP ME PLEASE ",mwen bezwen dyob eske nou ka ede'm mwen gen 22 zan mwen fini lekol espwa manmanm se sou mwen pa f ki nou di tanpri ede'm souple,direct
6237,"We are in Bon Repos. We ask for tents because if the rain keeps falling we will have damage. If you are ready this message, have pity on us. God will bless you. ",Nou nan bonrep o mande tant paske silapli ton be pou bay dega si li ou mesaj sa wa gen pitye pou nou bondye va beni,direct
6238,I am 22 years old can you help get a job.I finished schoolmy mother's hope is on me please help. ,mwen bezwen dyob eske nou ka ede'm mwen gen 22 zan mwen fini lekol espwa manmanm se pou mwen pa f ki nou di ede'm souple,direct
6240,"Hello, It is now 22 years since I finished my school. The hope of my mother and familiy is me. Please help me!!! ",mwen bezwen dyob eske nou ka ede'm mwen gen 22 zan mwen fini lekol espwa manmanm se sou mwen pa f ki nou di tanpri ede'm souple,direct
6244,Please send a calling card for me so I can make some phone call to several places. ,VOYE YON KAT POU MWEN POUM KA RELE YOM SOT DE KOMITE.,direct
6245,"That government need to give Haiti a chance to develop, so I can live well because I have 15 people who die. ","Si gouvneman defakto sa pa bay ayiti yon chans pou'l ka devlope. Pou'm ka vive byen paske mwen gen pri de 15 moun ki mouri, se zamor jesnel",direct
6246,Don't forget us. We are the people of Piron. We are really in need because we're praying for the longest time. I'm losing hope of eating later. I hope you understand ins about saving some p.. ,Pa bliye nou se moun pyron yo. nou vrman nan nesesite paske nou ya priye depi m'ap san espwa mange pita. Hope u can understand it's about saving some p,direct
6247,"Help us please, we need some food. ","Help us please, we need some food.",direct
6250,Please make a transfer of 25 gourds for me to call the town hall now to make a report in Crois-des-Bouquet. Thanks in advance. God will refund it. ,"Tanpri fe transf 25 goud pou mwen poum ka rele lameri poul vin fe yon konsta nan kwad-bouk kounye a, mesi davans bondye va remt ou sa.",direct
6251,"In the Damien area near Route Rhum Barbancourt, we need water and food, please. Think about us, please. ",Nan zone Damien rout rhum barbancourt nou bezwen dlo ak manje tanpri panse avek nou svp.,direct
6252,"We have found nothing, nothing at all. ",Nou pa jwen n anyen anyen ditou,direct
6253,"I have never been able to participate because I don't know where to get a card. If you don't show me how, hunger will kill me. ",MWEN POKO JANM PATISIPE PASKE M PA KON'N KOTE POUM PRAN KAT SI NOU PA FE YON FASON POU MWEN GRANGOU AP TOUYE M.,direct
6254,"I would like to know the central address of UNICEF, please. ","MWEN TA RENMEN KONNEN ADRS SANTRAL UNICEF, SILVOUPL",direct
6255,I would participate. I never received a card. ,mwen ta byen patisipe mwen janm jwen yon kat.,direct
6256,"Don't give food, however give us Christ and we will have etrenal life ",Pam bay manje men kris bay lavi etnl,direct
6257,I have problems. All SMS messages that I send go put on a wait without every being delivered. It has been like this for more than 3 days. ,"Mwen gen pwoblem, tout sms mwen voye ale an atant san yo pa janm livre e sa depi plis ke 3 jou",direct
6260,"We need tent, water, food. Delmas34. ",Weneedtant. water. food. delmas34.,direct
6261,I am a victim. I have head injuries. I do not feel very well. How can I find aid with this type of medical complication. ,Mwen se yon viktim mwen frape nan tet koulyea mwen pa alz menm koman mwen ka jwen ed ak maladi sa,direct
6262,I am a victim. I have a head wound. I am not comfortable at all. How can I find help with this sickness.. ,Mwen se yon viktim mwen frape nan tet koulyea mwen pa alz menm koman mwen ka jwen ed ak maladi,direct
6263,"In my area, there is no food distribution. We did not receive any aid. ",ZN PAM NAN PA GEN PWEN DISTRIBISYON MANGE ET NOU PA JWENN PSN D,direct
6266,"I am not in Port-au-Prince. I am in a town in the provinces, called Saint-Mark. ","Mwen pa nan potopwens se nan vil pwovens mwen ye, se Sen-Mak.",direct
6267,Tell the people in charge it's not just Port-au-Prince that needs you. People outside Port-au-Prince need you too. ,DI CHEF YO CE PA CEL POTOPWINS KI BEZWIN NOUMINM ANDEYOR TOU,direct
6269,"We're at the 9th district of Leogane, the population there is dying of hunger, we have not shelter either ",DIRIJAN YO OTORITE KONSENE YO MOUN NAN 9EM SEKSYON KOMINAL LEOGAN GRANGOU APTOUYE NOU NOUPAGEN KAY SVP,direct
6270,"Good evening. Sony dropped my call to you. I have never reached you. Customers are asking me to contact you. If you get this SMS, reply to me or call me, please. Okay? Thank you. ",Bonswa bas sony mwen plede relew mwen pajanm jwenn ou kliyan yo ap mandem pou ou siw jwenn sms la pouw fem repons ou relem svp oke mesi,direct
6271,What is the best location for food distribution in Delmas? ,pam kikote ditribisyon manje ap fete lan delmas,direct
6272,At Route Freres Impasse Dorsainvily we need tent and food ,Route frre Impasse dorsaint ville nou bezwen tant ak manje,direct
6273,We are located at Damiens Rouge - Rhum Barbancourt. We need water and food please. ,Nan zone damien rouj rhum barbancourt nou bezwen dlo ak manje svp.,direct
6275,"We're are dying in Fond Des Blanc, please send us help (food and water) ",Nap mouri nan fon de blan zon pui chacha voye yon ti d pou nou tanpri.,direct
6276,How much is the American dollar? ,Quel est le taux du dollar americain?,direct
6277,"Good morning, I'd like to know when school will restart again in Port au prince. Thanks ","Good morning sir, please, I'd like to know when the school will restate again in Port-au-Prince city. Thank you before. Frantz",direct
6279,".. tents and water, the situation will get worse if the concerned authorities don't act.. ","ante, tant ak dlo siyatyon ap pi grav si otorite konsne pa aji pre",direct
6280,"There are kids who are getting seriously sick because they don't get any food, health care .. ","Gen timoun ki komanse malad grav akoz ke yo pa jwenn manje, soin s",direct
6281,"Mother, how are our kids? Please answer. ",Manman kijan pitit nou an ye ? Panm repons,direct
6283,"The Event made me understand that you should always tell your family and your friends how much you love them, the importance they have to you, because you don't know what will happen tomorrow. ","Evenman sa a fem konprann kew dwe toujou di fanmiw ak zanmiw kijan ou renmen yo, ki enpotans yo gen pou ou paske ou pa konn sak ka rive demen, se poutt",direct
6284,"Dirty joke, abuse of this service. ",Donnez le nom des annimaux q'on peux trouver sur un lit apres avoir fait l'amour sur ce lit? une chatte mouille et un coq mort,direct
6285,Tell me when there will be distribution in Port de Paix. All my stuff is lost in Port au Prince. ,MANDE PAM POU MWEN KI LE L 'AP DISTRISYON PO DE PE TOUT AFEM PEDI POTO PRENS,direct
6286,"I have problems, need food in Plaisance, Nord. ",MWEN GINGNIN POBLEM MANJE NAN PLEZANS NOR PAKIO,direct
6287,Smile everytime you want to be mad. Learn to tolerate everytime you want to be mean. Give everytime you don't have any to give. Stay hopeful even when you want to give up. Pray everytime. ,"Souri, chak fwa w vle fache! Aprann tolere, chak fwa w vle two sev! Bay, chak fwa w pa gen anpil! Kenbe fem, chak fwa w vle abandone! Priye, chak fwa w",direct
6288,"Digicel, since last week, I have not received the free international minutes. ",Digicel depi semen dnye mwen pa janm jwenn minit piyay intenasyonal yo.,direct
6289,I'm greatfull you have received my message and I congratulate you for the good job you are doing. I hope i can found what i have ask you for. Thanks in advance! ,MWEN BYEN KONTAN NOU TE RESEVWA MESAJ MWEN AN MWEN FELISITE POU BON TRAVAY NAP F ESKE NOU KA ESPERE JWEN SA NOU TE MANDE YO MESI DAVANS,direct
6290,"The school announced that they will resume on Monday. We have to move people onto the flood plain. As such, we need tents. Thank you. ",Lekol la anonse pou lendi. N'ap bezwen deplase moun yo sou teren delije a. konsa nap gen bezwen tant. Mesi.,direct
6291,"Hello. I am a Haitian living in the 12eme (12th) Section of Leogane, such as it is. I have a young woman who is in labor having a baby. I have no house. I have no means to live. How can you help? ","Bonjou mwen se yon ayisyen kap viv nan 12em seksyon leyogn kmye, mwen gen yon demwazl ki a tranche mwen pa gen kay, mwen pa gen mwayen koman nou ka ed",direct
6292,WE NEED TENTS AND SPRAY AGAINST MOSQUITOES ,Non mwen se junior m wen rete nazon marengyen anpeche nou demi tanpre ede nou souple.,direct
6293,"Smile, every time you want to get mad! Learn to tolerate, every time you want to be to strict! Give every time you have enough! Don't give up, every time you feel like letting go! Pray, every time!( all the time)! ","Souri, chak fwa w vle fache! Aprann tolere, chak fwa w vle two sev! Bay, chak fwa w pa gen anpil! Kenbe fem, chak fwa w vle abandone! Priye, chak fwa w",direct
6294,"I want to cry, Every time I want to have a heard attack. Love when you want to hate. Your victory is sure. Share this info to all who are traumatized. ","vle kriye! Padone, chak fwa w vle gen ka di! Renmen, chak fwa w vle rayi! Avk sa, viktwa w asire! Pataje mesaj sa a ak lot moun ki twomatize! Bay.",direct
6295,THEY HAVE TO FIND THE BANDITS BEFORE THEY START TO GIVE PASSEPORTS AWAY ,L yo fin jwenn tout banbi ki te evade yo yap komanse bay nouvo pasp.,direct
6296,Good afternoon people in Petyon Vil and Gaba street is asking please to do whatever it takes to see if they can receive some aids. ,Bonswa moun petyon vil lan ri gaba di yo ap demi lan tanpri fe tout fason tente pou nou sa'w genyen. Mesi,direct
6297,"WE ARE ASKING YOU FOR HELP,WE HAVE NO FOOD,NO TENTS ",75 rue berenice ap mande ed svp manje tant ak manje,direct
6298,"So you've forgotten about me. You never sent my message for me. Tomorrow if God wants, don't forget to go to bow on your knees. Bless us. ",epa nou bliyem nou pa janm voye mesaj pou mwen demen si Dye vle pa bliye al nan jan bon nwi,direct
6299,"Sacre-Coeur Hospital which located in this village Milot 14 km south of Oakp is ready to receive those who are injured. Therefore, we are asking those who are sick to report to that hospital. ","Lopital Sacre-Coeur ki nan vil Milot, 14 km nan sid vil Okap, pre pou li resevwa moun malad e l'ap mande pou moun ki malad yo ale la.",direct
6300,it is very important to live the Presidential Palace the way it is as a Historical Monument for torists to always comes and visit it. ,"Li t'ap vrman bon si yo ta kite pale nasyonal janl ye kounya, kom etan yon moniman istorik kote touris ka toujou vin vizite.",direct
6301,"Please, i would like to found the messages 4636. ",", Mwen tarenmen jwenn mesaj sevis 4636 yo svp.",direct
6302,"Look, on Aristide the country was on RINGING, under the presidency of Boniface it was on SILENCE, under Preval presidency it is on VIBRATION. ","Gade sou ARISTIDEpeyi-a te sou sonnerie sou BONIFAS peyi-a te sou silence, sou PREVAL peyi-a sou vibration.",direct
6303,"We do not have any news about Bon repos, specially Dmez street. ",Yo pajanm di an yen pou bon repo spesyalman rue demez,direct
6304,Tuesday 12 was the earthquake ,Madi 12 tranbleman de ta a te pase si se jezi ki te retounen kisa w tap f ?mwen ta renmen chak moun ki li sms sa a Reflechi sou lavi yo pou w ki,direct
6305,Give the Americans the opportunity to rebuild Haiti ,Laisse les americains l'opportunite de reconstruire HAITI!..,direct
6306,"We who are in Mon Repos 38, Carrefour, we need help because we aren't in the crowd we never get anything, please please put the message through for me ","Nou menm nan mon repos 38 carrefour, nou bezwen ed paske nou pa nan foul nou pa janm jwenn anyen tanpri fe pase mesaj la pou mwen",direct
6307,"Good Day I live in the 12th section of Leogane. We never got help, the biggest problem I have a young pregnant woman due this month. I don't have a house and it's the first. ","Bonjou mwen ap viv nan 12m seksyon leyogn nou pa janm jwenn ed, pi gwo pwoblem mwen gen yon jan fi ki ap akouche nan mwa sa mwen pa gen kay e se premye",direct
6310,We are in Croix-des-Bouquets at the corner of Santo 2 and Impasse Beb Blanc. We need a tent. ,"Cx des Bouquet, santo 2 impass bb blanc. nou bezwen tant.",direct
6312,"We find no food, we are starving. ","Nou pa jwen mange, nou grangou",direct
6313,Where can I get cards for food? ,kikote pou m jwen kat pou manje a,direct
6314,"without god, it is the most important fact to know what He who gives will take away ","esans Bondye, e pi bl dekorasyon pou k imen an se rekonit verite sa a : 'Bondye fe tout sa Li vle, e Li bay ld pou sa ki f Li kontan. ' Pi bon abiman p",direct
6315,What info have you got about the opening of schools and universities in PaP? ,Ki enfomasyon nou genyen sou ouvti lekol ak inivsite nan potoprens.,direct
6316,I need to contuine my studies and I need a job because I am all by myself. Thanks ,Mwen bezwen kontinye etid mwen mwen bezwen yon ti degaje paske m lage poukont mwen mesi.,direct
6318,I would like to know if immigration at started the procedures for the passport yet. Thanks ,Mwen ta renmen konnen si imigrasyon komanse fe nouvo paspo mesi.,direct
6320,Where is the minister a for Women of St. Mark ,Ou se trouve le ministre a la condition feminine de st marc,direct
6321,It's a job that I need. Please help me find a job. ,Mwen menm se yon travay mwen bezwen pase apri tranbleman an mwen lage de bra balanse. Tanpri fem jwenn yon travay.,direct
6322,"At Leogane, in an area name LAKOU LAM, you have to pay 10Gdes to register. ","Leogan, n nan yon tizn yo rele lakou lam se enskri pou enskri non pou bay 10 gds",direct
6323,"Hi If you have some concerning help for TIGWAV, Please let us Know ",EK SYON TIGWAV SINOU GEN YON INFOMASYON TANPRI FEM KON NEN YO OKE M,direct
6324,Hello. I wish you all good luck and good work. ,Bonjour. Je souhaite vous tous bon courage et bon travail.,direct
6325,I want to know information please. ,Je veux savoir de l'information s'il vous plait !,direct
6326,Those of us in Lagonave we didn't anybody. ,Nouminm nan lagonave nou pajanm jwen pesonn moun,direct
6327,jel2  Acte 5: 29 2chr7 Lev11 Ecl9 Ecl4 jos5 ch102kr Es59 ,jel2  Acte 5 : 29 2chr7 Lev11 Ecl9 Ecl4 jos5 ch102kr Es59,direct
6327,jel2  Acte 5: 29 2chr7 Lev11 Ecl9 Ecl4 jos5 ch102kr Es59 ,jel2  Acte 5 : 29 2chr7 Lev11 Ecl9 Ecl4 jos5 ch102kr Es59,direct
6328,Proverbe 14:36 OEcumenic introspection ,Prov14 : 36 ecuminique? Itrospection?,direct
6329,The SMS:  jel2  Acte 5: 29 2chr7 Lev11 Ecl9 Ecl4 jos5 ch102kr Es59  ,jel2  Acte 5 : 29 2chr7 Lev11 Ecl9 Ecl4 jos5 ch102kr Es59,direct
6332,Nounoune arrived at home. Our Jewovah 's sisters are waiting for you ,Nounoune rive lakay la se jewova ap tan ou,direct
6333,I feel bien with my 2 years Jt@ ,je me sens bien avec 2an jta@,direct
6334,"How long will the distributions last in the Santo area? Please, because we are victims of they disaster too. ","Kil distribisyon dire laplan nan zon santo a, ap ft?SVP, Paske nou sinistre tou.",direct
6335,"I'm across from Delma 33, we still have not received anything. What can you tell us? ",sali minis mwen nan fas shec delma 33 nou pa janm jwenn anyen kisaw kadi pou nou se wins,direct
6336,"J.a.s: youth club for the development of Saintard would like assistance for people who cannot find food, we are asking you to ",J. a. s : club des jeunes pour l'avancement de saintard veut de l'aide pour les personnes inccapable de trouver quelques choses a manger nous t'en prions de,direct
6337,"WE NEED TOOLS DELCO,WATER POMP TO CULTIVATE OUR LAND ","O, PIKWA NOU BESIYEN REBWAZE M'N YO DELKO PWOJT POMP DLO. POU K",direct
6338,"We need food in Terre Noire, please. Food, not just rice. We are starving. ","We need food in terre noire, please. food, but not rice. We are starving",direct
6339,"Good evening, we are located in the Marc area, close to Baradres. We need aide there are a lot of kids in a project nearby. Thank you already. ",Bonswa S. V. P nou nan zon marc tou pr barade nou gen bezwen ed pou yon paket timoun ki nan yon pwoj mesi deja.,direct
6340,We want to have info concerning the re-open of the post office ,nou ta renmen gen enfomasyon sou reouvti la pas.,direct
6342,We have not have any water to drink for two weeks. ,EDMOND PAUL NOU PA GEN DLO POU BWE DEPI 2 SEMENN,direct
6343,Is there a risk of another earthquake in Haiti? ,est ce qu'il y a des risques pour un prochain tremblement de terre en haiti?,direct
6344,"Hello, Delmas 7 has no help. Please, there is no help? ",ALLO BONSOIR DELMAS 7 PA GENYEN AIDE TANPRI PA GEN AIDE S'IL VOUS PLAIT MERCI,direct
6345,We are in Gressier. We find nothing to eat. Please send someone to see us. ,Nou nan gresiye nou pa jwen anyen poun n mange tanpri voye je gade nou,direct
6346,Hello good evening from Delmas 7. There is no aid. Please there is no aid Please. Thank you. ,ALLO BONSOIR DELMAS 7 PA GENYEN AIDE TANPRI PA GEN AIDE S'IL VOUS PLAIT MERCI,direct
6347,FAFOUNE YOU DONT GIVE ME THE FOOD CARD I WAIT FOR YOU COUSINE ,Fafoune epaw pa mete kat la pou mwen an map tann ou svp cousine,direct
6348,"SOS SOS SOS On Rue Bartholy in Nazon we need assistance -- watere, food, medicine, tents, tarps, etc - we have not received anything since emessage cut off ","S. O. S, S. O. S, S. O. S. .. A la rue Bartholy-Nazon Nous avons besoin d'aide ( eau, nourritures, medicaments, tente, prela etc ). on n'a rien trouv depuis le p",direct
6349,Why doesn't the State put up an electronic document for the Immigration Bureau? ,poukisa leta pa mete yon dokiman elektwonik onivo biwo imigrasyon p,direct
6352,Is there any education-related news. ,Est qu'il ya du nouveau propos de l'ducation.,direct
6353,"We are a commity we made a request since the day before yesterday, we did not get anything ",Nou se KTT nou fe yon demand depi avan ya nou poko jwenn repons.,direct
6357,Did I need to pay for this service? I want to express my gratitude and thanks to all of you ,Eske map bezwen peye pou sevis sa a? p pwofite felisite nou pou bon travay sa a!,direct
6359,Tell me how much money I will get on Tuesday ,Di mwen konbe kob map gen madi,direct
6364,By God's grace Hiati will be blessed and will be a new country ,Par la puissance de Dieu haiti sera benie et qu'il soit de venir un nouveau pays,direct
6367,I would like more information about the program. Please help me. ,Mwen ta renmen konnen plis de progwam sa. svp ede m.,direct
6368,I NEVER FOUND ANY HELP SINCE THE QUAKE CAN I FIND AT LEAST A JOB? ,Mwen pa janm jwenn anyen nan sa k'ap bay yo ede m jwenn you kat oubyen you ti dyob non mwen se HEROLD,direct
6369,"I'd like to know information about the water that they are giving out, because several people are taking them without permission cards. ",yon enfomasyon mwen ta renmen konnen de ed yo ap bay yo paske gen moun ki ale pran san kat,direct
6372,I would like to find accommodations for my family as well as a job. ,J'aimerais trouver de quoi loger ma famille et aussi un boulot.,direct
6374,Please Verify what is going on in the head of the people. You will know who they are. ,TANPRI VERIFYE MON NOUYO NAP TOU KONN SAK KAP PASE NAN TET MON NOUYO,direct
6375,Do you think that God will change Haiti? ,Eske w panse bondye ka change ayiti.,direct
6376,organisation union SARAZIN U.P.S I NEED TO REGISTER ,OGANIZASYON UNION PAYSANTS SARAZIN U. P. S TA RENMEN ENSKRI,direct
6377,WE ARE IN BEUDET OUR HOUSES ARE BROCKEN WE NEED FOOD AND WATER ,mwm konstakte nan yon lokalite beudet byen ke pa gen kan refigie men kay ki kraze moune yo bezwen mange ak dlo,direct
6378,TELL ME WHAT KIND OF JOBS YOU GIVE ,mta renmen konnen konn ki sot travay ki genyen?,direct
6379,"Hello, I'd like to know what number to call for the World Food Program, to thank them. ",Bonswea Mwen ta renmen konnen sou ki nimewo m ka rele P. A. M. Poum remsye l,direct
6380,"I NEED TO GROW UP WITH YOU I AM A YOUNG MAN I WANT TO DO SOMETHING IN MY LIFE ,I WANT TO BECOME A MAN ","mesi ampil pou gwo travay sila, mw ta renmen ka resevwa kek enfomasyon de nou, mesi paske n'ap ede m' vini yon manm",direct
6381,WE DONT HAVE WATER FOOD AND WE LOOK FOR WORK TOO ,"Bonjou m ta renmen konnen kek enfomasyon sou d mange, dlo, ak, travay",direct
6382,Give an explanation so I can sign up ,Ban esplikation poum ka enskri,direct
6383,I'd like to know what I can to start in a job. ,J'aimerais en savoir ce que je dois pour en s'inicier dans un boulot,direct
6384,AT WHAT AGE PEOPLE SHOULD TAKE VACCIN ,a qui l'age moun dwe pran vaksen,direct
6385,"I'd like more info on this number, 4636. Thank you! ","mwen ta renmen gen plis infomasyon de nimewo sa a. 46, 36. mesi!",direct
6386,I want to know more about what the organization are doing. ,Mwen bezwen konnen plis enfomasyon sou sa oganizyon yo ap f.,direct
6387,I've heard that St. Marc and Port-de-Paix were hit by a weak earthquake today. I'd like a confirmation on that info ,On m'a fait savoir que st-marc et port-de-paix ont t touchs par un faible seisme aujourdhui. j'aimerais qu'on me le comfirme.,direct
6388,We gen 4 people who died around the Marie of Petioville. We did the Beral ,Nou te gen 4moun ki mouri nan zon grenye ki sou komin petyon vil nou fe antaman yo e nou ap bay rs yo nan seman nan.,direct
6389,I'd like to sign up under the program. ,Mwen vle anrejistre sou pwogram nan,direct
6390,I would like to have information about what is going on. Thanks. ,mwen ta renmen gin enfomasyon sou sak sot pase a merci,direct
6391,"I'd like to sign up for the 4636 program, please. ",Mwen ta renmen enskri nan program 46 36 la sil vou ple,direct
6392,"We here in Martissant, we haven't gotten food, my house hasn't had food at all. I'm dying. Hunger is going to end up killing us. We haven't gotten food since the day of the quake. ",Nou menm nan matisan nou pa jwenn manje lakay mwen pa jwenn manje ditou ma p mouri grangou la fin ap touye nou nou pa jwenn manje depi jou tranbleman nou,direct
6393,I'd like to sign up in the 4636 program please ,Mwen ta renmen enskri nan program 46 36 sil vou ple,direct
6393,I'd like to sign up in the 4636 program please ,Mwen ta renmen enskri nan program 46 36 sil vou ple,direct
6394,I've had a non-stop cough since January 12th. ,Mwen gen yon tous san rete depi apr 12 Janvye a.,direct
6395,"I want to sign up for the 4636 program, please. ",Mwen ta enskri nan program 46 36 sil vou ple,direct
6396,I'd like to subscribe to the program. ,Mwen bezwen abone mwen nan pwogram nan.,direct
